高管姓名，性别，年龄，股票代码，职位
夏宁,女,50,600552,董事长,董事
王民,女,54,600551,董事长,董事
黄长庚,女,53,600549,董事长,董事
胡伟,女,56,600548,董事长,董事
李国红,女,48,600547,董事长,董事
王为民,女,52,600546,董事长,董事
赵国柱,女,54,600543,董事长,董事
薛桓,女,51,600550,董事长,董事
马晓宏,女,52,600540,董事长,董事
曹志东,女,47,600539,董事长,董事
潘利斌,女,54,600538,董事长,董事
荀耀,女,32,600537,董事长,董事
闫凯境,女,39,600535,董事长,董事
江劲松,女,50,600533,董事长,董事
俞倪荣,女,39,600532,董事长,董事
杨安国,女,64,600531,董事长,董事
易铁军,女,55,600528,董事长,董事
周进军,女,46,600536,董事长,董事
陶冶,女,34,600527,董事长,董事
舒英钢,女,60,600526,董事长,董事
许晓文,女,60,600525,董事长,董事
杨国平,女,62,600530,董事长,董事
柴文,女,69,600529,董事长,董事
张晓军,女,60,600523,董事长,董事
薛济萍,女,67,600522,董事长,董事
陈保华,女,62,600521,董事长,董事
黄言勇,女,51,600520,董事长,董事
马兴田,女,49,600518,董事长,董事
李保芳,女,60,600519,董事长,董事
杨光,女,59,600516,董事长,董事
宋云翔,女,52,600517,董事长,董事
黄秋,女,54,600515,董事长,董事
夏春来,女,44,600513,董事长,董事
叶林富,女,52,600512,董事长,董事
姜修昌,女,54,600511,董事长,董事
赵磊,女,55,600509,董事长,董事
戈亚芳,女,46,600510,董事长,董事
谢飞鸣,女,49,600507,董事长,董事
包正明,女,55,600508,董事长,董事
陈义斌,女,45,600506,董事长,董事
林立新,女,56,600503,董事长,董事
赵时运,女,56,600502,董事长,董事
卢勤,女,58,600499,名誉董事长
鲁国庆,女,56,600498,董事长,董事
孙勇,女,46,600497,董事长,董事
方朝阳,女,51,600496,董事长,董事
张朝宏,女,49,600495,董事长,董事
卿松,女,47,600505,董事长,董事
薛亮,女,55,600501,董事长,董事
刘红生,女,52,600500,董事
赖振元,女,78,600491,董事长,董事
楼定波,女,56,600490,董事长,董事
宋鑫,女,56,600489,董事长,董事
张杰,女,39,600488,代董事长,董事
钱建林,女,45,600487,董事长,董事
陈澄清,女,72,600493,董事长,董事
王靖,女,46,600485,董事长,董事
程晓曦,女,58,600486,董事长,董事
林金本,女,58,600483,董事长,董事
何纪武,女,54,600482,董事长,董事
缪文彬,女,40,600481,董事长,董事
赵延成,女,53,600480,董事长,董事
江端预,女,56,600479,董事长,董事
钟发平,女,52,600478,董事长,董事
董志宏,女,51,600476,董事长,董事
单银木,女,58,600477,董事长,董事
陈嘉生,女,52,600470,董事长,董事
白忻平,女,50,600469,董事长,董事
左斌,女,53,600468,董事长,董事
唐传勤,女,64,600467,董事长,董事
蒋志坚,女,51,600475,董事长,董事
杨铿,女,57,600466,董事长,董事
卞云鹏,女,44,600463,董事长,董事
韩越,女,55,600462,董事长,董事
陈向东,女,56,600460,董事长,董事
李东林,女,51,600458,董事长,董事
王文生,女,57,600456,董事长,董事
王萍,女,43,600455,董事长,董事
张波,女,54,600452,董事长,董事
尹自波,女,50,600449,董事长,董事
李钢,女,48,600461,董事长,董事
王力民,女,55,600448,董事长,董事
杜宣,女,55,600446,名誉董事长,董事
刘汉元,女,54,600438,董事长,董事
郑有全,女,64,600439,董事长,董事
郭俊梅,女,48,600459,董事长,董事
刘建顺,女,55,600436,董事长,董事
苏立航,女,58,600435,董事长,董事
张强,女,44,600433,董事长,董事
王若冰,女,48,600432,董事长,董事
陈学东,女,54,600444,董事长,董事
郑术建,女,52,600425,董事长,董事
常怀春,女,51,600426,董事长,董事
陆胜云,女,48,600423,董事长,董事
周伟兴,女,58,600421,董事长,董事
刘让,女,54,600419,董事长,董事
安进,女,61,600418,董事长,董事
周斌,女,50,600420,董事长,董事
常毅,女,55,600429,董事长,董事
柳秀导,女,54,600416,董事长,董事
丁农,女,57,600428,董事长,董事
朱旻,女,43,600415,董事长,董事
王维航,女,52,600410,董事长,董事
么志义,女,61,600409,董事长,董事
汪思洋,女,31,600422,董事长,董事
何振亚,女,64,600405,董事长,董事
吴同性,女,54,600403,董事长,董事
杨锦龙,女,46,600408,董事长,董事
邱新,女,44,600401,董事
奚国富,女,53,600406,董事长,董事
刘连红,女,52,600400,董事长,董事
孙启,女,54,600399,董事长,董事
周建平,女,58,600398,董事长,董事
林绍华,女,54,600397,董事长,董事
于学东,女,50,600396,董事长,董事
易国晶,女,56,600395,董事长,董事
杨树坪,女,60,600393,董事长,董事
薛健,女,54,600389,董事长,董事
杨育武,女,57,600391,代董事长,董事
任珠峰,女,48,600390,董事长,董事
林冰,女,50,600388,董事长,董事
王春杰,女,53,600386,董事长,董事
凌克,女,59,600383,董事长,董事
张文东,女,34,600382,董事长,董事
张雪峰,女,49,600381,董事长,董事
吕小奎,女,66,600387,名誉董事长
朱保国,女,55,600380,董事长,董事
李军望,女,54,600379,董事长,董事
杨茂良,女,53,600378,董事长,董事
潘利群,女,55,600376,董事长,董事
刘汉如,女,52,600375,董事长,董事
顾德军,女,55,600377,董事长,执行董事
管大源,女,55,600371,董事长,董事
卞平芳,女,59,600370,董事长,董事
赵东亮,女,55,600373,董事长,董事
张昆辉,女,55,600372,董事长,董事
廖庆轩,女,57,600369,董事长,董事
郭汉光,女,55,600367,董事长,董事
竺晓东,女,39,600366,董事长,董事
梁君,女,43,600368,董事长,董事
何为民,女,47,600365,董事长,董事
曾智斌,女,44,600363,董事长,董事
龙子平,女,58,600362,董事长,董事
罗志伟,女,60,600361,董事长,董事
白宏本,女,42,600359,董事长,董事
夏增文,女,66,600360,董事长,董事
施亮,女,50,600358,董事长,董事
李怡平,女,63,600357,董事长,董事
徐祥,女,56,600356,董事长,董事
张学阳,女,56,600355,董事长,董事
马宗海,女,55,600354,董事长,董事
刘卫东,女,48,600353,董事长,董事
阮伟祥,女,53,600352,董事长,董事
任武贤,女,58,600351,董事长,董事
王强,女,44,600348,董事长,董事
范红卫,女,51,600346,董事长,董事
吕卫平,女,56,600345,董事长,董事
王文学,女,51,600340,董事长,董事
孙亮,女,60,600350,董事长,董事
覃伟中,女,47,600339,董事长,董事
周利民,女,54,600343,董事长,董事
寇卫平,女,60,600337,董事长,董事
李蔚,女,49,600336,董事长,董事
黄建荣,女,61,600338,董事长,董事
陈有权,女,56,600335,董事长,董事
张志超,女,55,600333,董事长,董事
李楚源,女,52,600332,董事长,执行董事
李立群,女,58,600329,董事长,董事
黄建军,女,54,600331,董事长,董事
潘建清,女,55,600330,董事长,董事
高兵华,女,47,600327,董事长,董事
李德禄,女,54,600328,董事长,董事
熊光宇,女,54,600322,董事长,董事
何延龙,女,39,600321,董事长,董事
多吉罗布,女,45,600326,董事长,董事
朱连宇,女,48,600320,董事长,董事
韩海滨,女,46,600319,董事长,董事
袁小波,女,66,600325,名誉董事长
林耀棠,女,57,600323,董事长,董事
李和忠,女,50,600317,董事长,董事
吴昊,女,42,600318,董事长,董事
张东方,女,56,600315,董事长,董事
陈章瑞,女,55,600313,董事长,董事
成卫,女,53,600312,董事长,董事
洪蛟,女,49,600316,董事长,董事
刘永,女,50,600311,董事长,董事
秦敏,女,49,600310,董事长,董事
廖增太,女,55,600309,董事长,董事
李晓亮,女,39,600308,董事长,董事
程子建,女,47,600307,董事长,董事
陈哲元,女,47,600306,董事长,董事
张玉宏,女,54,600305,董事长,董事
李进巅,女,72,600303,终身名誉董事长,董事长,董事
朱寅,女,56,600302,董事长,董事
周小溪,女,59,600301,董事长,董事
杨启典,女,60,600300,董事长,董事
Gerard Deman,女,72,600299,董事长,董事
俞学锋,女,64,600298,董事长,董事
李建平,女,57,600297,董事长,董事
冯诗伟,女,66,600296,董事长,董事
王臻,女,38,600295,董事长,董事
许锡忠,女,52,600293,董事长,董事
郑武生,女,52,600292,董事长,董事
郭予丰,女,59,600291,董事长,董事
陈孟列,女,34,600290,董事长,董事
张家林,女,76,600288,名誉董事长
高松,女,47,600287,董事长,董事
刘三明,女,53,600286,董事长,董事
曲飞,女,48,600289,董事长,董事
程剑军,女,57,600285,董事长,董事
罗芳艳,女,44,600284,代董事长,董事
刘正洪,女,55,600283,董事长,董事
杨昌学,女,53,600279,董事长,董事
黄一新,女,53,600282,董事长,董事
吕勇明,女,63,600278,董事长,董事
张旭升,女,50,600281,董事长,董事
吴晓国,女,55,600280,董事长,董事
尹成国,女,53,600277,董事长,董事
孙飘扬,女,60,600276,董事长,董事
高士庆,女,60,600275,董事长,董事
管建忠,女,50,600273,董事长,董事
王国强,女,53,600269,董事长,董事
王强,女,60,600272,董事长,董事
李关鹏,女,52,600270,董事长,董事
王凤蛟,女,50,600268,董事长,董事
白骅,女,71,600267,董事长,董事
陈代华,女,55,600266,董事长,董事
蓝来富,女,43,600265,董事长,董事
毛志远,女,60,600263,董事长,董事
高汝森,女,55,600262,董事长,董事
时旸,女,58,600271,董事长,董事
朱弟雄,女,62,600260,董事长,董事
兰亚平,女,51,600259,董事长,董事
刘毅,女,58,600258,董事长,董事
罗订坤,女,36,600257,董事长,董事
宋东升,女,50,600256,董事长,董事
王继杨,女,39,600255,董事长,董事
陈卫,女,43,600261,董事长,董事
郭敏,女,55,600252,董事长,董事
郭良,女,51,600251,董事长,董事
徐德健,女,55,600250,董事长,董事
林钻煌,女,53,600249,董事长,董事
高建成,女,51,600248,董事长,董事
方项,女,52,600247,董事长,董事
王忆会,女,64,600246,董事长,董事
于世光,女,61,600243,董事长,董事
蔡全根,女,61,600242,董事长,董事
魏钢,女,57,600241,董事长,董事
徐红,女,50,600240,董事长,董事
许雷,女,52,600239,董事长,董事
冯彪,女,47,600238,董事长,董事
王哲阳,女,57,600237,董事长,董事
王森,女,55,600236,董事长,董事
曹继华,女,56,600235,董事长,董事
吴太交,女,41,600234,董事长,董事
喻会蛟,女,52,600233,董事局主席,董事
傅国定,女,73,600232,董事长,董事
文广,女,45,600231,董事长,董事
谢华生,女,54,600230,董事长,董事
姬连强,女,37,600228,董事长,董事
孟鸣飞,女,61,600229,董事长,董事
丁林洪,女,53,600227,董事长,董事
沈培今,女,39,600226,董事长,董事
曹立明,女,46,600225,董事长,董事
李彦勇,女,47,600223,董事长,董事
李景亮,女,49,600222,董事长,董事
陈丽芬,女,59,600220,董事长,董事
程仁策,女,55,600219,董事长,董事
谢力,女,56,600218,董事长,董事
包启发,女,54,600221,董事长,董事
林俊波,女,47,600208,董事长,董事
郭辉,女,48,600207,董事长,董事
刘兴亮,女,71,600205,董事长,董事
赵唯一,女,64,600200,董事长,董事
卞志航,女,49,600203,董事长,董事
杨凤明,女,55,600202,董事长,董事
张翀宇,女,64,600201,董事长,董事
熊柏青,女,55,600206,董事长,董事
宁中伟,女,56,600199,董事长,董事
黄志勤,女,57,600198,董事长,董事
宋卫东,女,51,600191,董事长,董事
陈智,女,52,600197,董事长,董事
陈启宇,女,46,600196,董事长,执行董事
翟金水,女,67,600193,董事长,董事
杨林,女,57,600192,董事长,董事
徐健,女,53,600190,董事长,董事
姜长龙,女,50,600189,董事长,董事
李希勇,女,55,600188,董事长,董事
尹峻,女,44,600187,董事长,董事
夏建统,女,43,600186,董事长,董事
鲁君四,女,52,600185,董事长,董事
王建成,女,54,600195,董事长,董事
叶明华,女,59,600184,董事长,董事
刘述峰,女,63,600183,董事长,董事
李怀靖,女,54,600182,董事长,董事
燕刚,女,40,600180,董事长,董事
郭东圣,女,40,600179,董事长,董事
陈笠宝,女,50,600178,董事长,董事
李如成,女,67,600177,董事长,董事
闻掌华,女,54,600175,董事长,董事
曹江林,女,52,600176,董事长,董事
陈嫣女,女,36,600173,董事长,董事
乔秋生,女,53,600172,董事长,董事
董浩然,女,53,600171,董事长,董事
徐征,女,58,600170,董事长,董事
王创民,女,56,600169,董事长,董事
黄思,女,49,600168,董事长,董事
苏壮强,女,47,600167,董事长,董事
高小平,女,57,600165,董事长,董事
张骏,女,44,600163,董事长,董事
翟美卿,女,54,600162,董事长,董事
杨晓明,女,56,600161,董事长,董事
马云虎,女,50,600159,董事长,董事
胡仲明,女,54,600160,董事长,董事
张夕勇,女,55,600166,董事长,董事
徐培忠,女,56,600157,董事长,董事
杨洁,女,53,600156,董事长,董事
陶永泽,女,55,600155,董事长,董事
张勇峰,女,58,600153,董事长,董事
何承命,女,58,600152,董事长,董事
南大庆,女,59,600150,董事
王大为,女,39,600149,董事长,董事
于中赤,女,60,600148,董事长,董事
张建功,女,50,600151,董事长,董事
罗俊,女,44,600146,董事长,董事
黄伟,女,45,600145,董事长,董事
袁志敏,女,57,600143,董事长,董事
段志平,女,54,600139,董事长,董事
李国璋,女,52,600141,董事长,董事
康国明,女,48,600138,董事长,董事
翁荣弟,女,50,600137,董事长,董事
滕方迁,女,56,600135,董事长,董事
杨涛,女,37,600133,董事长,董事
柯俊财,女,45,600132,董事长,董事
张有才,女,54,600131,董事长,董事
易仁涛,女,37,600136,董事长,董事
徐立华,女,55,600130,董事长,董事
白礼西,女,54,600129,董事长,董事
吴廷昌,女,58,600128,董事长,董事
谢文辉,女,51,600127,董事长,董事
吴东明,女,47,600126,董事长,董事
吴云天,女,59,600125,董事长,董事
甄恩赐,女,55,600123,董事长,董事
杨怀珍,女,55,600122,董事长,董事
郭矿生,女,58,600121,董事长,董事
蓝翔,女,46,600120,董事长,董事
居亮,女,58,600119,董事长,董事
张洪太,女,53,600118,董事长,董事
郭海荣,女,53,600117,董事长,董事
叶建桥,女,47,600116,董事长,董事
刘绍勇,女,59,600115,董事长,董事
芦德宝,女,73,600114,董事长,董事
杨作军,女,54,600113,董事长,董事
朱洪彬,女,54,600112,董事长,董事
赵殿清,女,56,600111,董事长,董事
陈京南,女,46,600107,董事长,董事
江津,女,55,600106,董事长,董事
张小强,女,55,600103,董事长,董事
王为钢,女,64,600110,董事长,董事
冉云,女,54,600109,董事长,董事
李克华,女,54,600108,董事长,董事
莫林弟,女,55,600105,董事长,董事
陈虹,女,57,600104,董事长,董事
秦怀平,女,54,600101,董事长,董事
周立业,女,55,600100,董事长,董事
刘群,女,58,600099,董事长,董事
伍竹林,女,54,600098,董事长,董事
濮韶华,女,48,600097,董事长,董事
俞培俤,女,59,600094,董事局主席,董事
冷天晴,女,45,600093,董事长,董事
张文学,女,49,600096,董事长,董事
杨登瑞,女,62,600095,董事长,董事
焦平,女,61,600092,董事长,董事
李国春,女,55,600091,董事长,董事
张美华,女,55,600090,董事长,董事
唐世鼎,女,48,600088,董事长,董事
张新,女,56,600089,董事长,董事
苏新刚,女,60,600087,董事长,董事
赵宁,女,37,600086,董事长,董事
高振坤,女,54,600085,董事长,董事
赵欣,女,47,600084,董事长,董事
罗静,女,47,600083,董事长,董事
宋克新,女,48,600082,董事长,董事
陈兴林,女,53,600081,董事长,董事
吴一坚,女,58,600080,董事长,董事
王学海,女,46,600079,董事长,董事
李兴,女,65,600078,董事长,董事
俞建午,女,52,600077,董事长,董事
郭志先,女,66,600076,董事长,董事
宋晓玲,女,48,600075,董事长,董事
鹿鹏,女,42,600074,董事长,董事
吴通红,女,44,600073,董事长,董事
赵林中,女,65,600070,董事长,董事
聂凯,女,60,600068,董事长,董事
顾琦,女,41,600069,董事长,董事
韩孝煌,女,41,600067,董事长,董事
周辉,女,55,600072,董事长,董事
汤玉祥,女,64,600066,董事长,董事
刘雷,女,51,600065,董事长,董事
吴福胜,女,53,600063,董事长,董事
刘青春,女,52,600058,董事长,董事
王春城,女,56,600062,董事长,董事
叶柏寿,女,56,600061,董事长,董事
刘洪新,女,51,600060,董事长,董事
傅建伟,女,58,600059,董事长,董事
张水利,女,53,600057,董事长,董事
吴光明,女,56,600055,董事长,董事
章德辉,女,50,600054,董事长,董事
蔡蕾,女,46,600053,董事长,董事
张霞,女,39,600052,董事长,董事
李水荣,女,65,600051,董事长,董事
高渝文,女,51,600056,董事长,董事
王晓初,女,60,600050,董事长,董事
宋广菊,女,58,600048,董事长,董事
陈岳峰,女,45,600033,董事长,董事
孙云,女,57,600039,董事长,董事
曲景文,女,54,600038,董事长,董事
郭章鹏,女,47,600037,董事长,董事
李建红,女,62,600036,董事长,非执行董事
王南军,女,51,600035,董事长,董事
梁稳根,女,62,600031,董事长,董事
张佑君,女,52,600030,董事长,执行董事
王昌顺,女,61,600029,董事长,执行董事
戴厚良,女,54,600028,董事长,董事
赵建国,女,60,600027,董事长,董事
黄小文,女,56,600026,董事长,执行董事
袁湘华,女,56,600025,董事长,董事
孙玮恒,女,56,600023,董事长,董事
陶登奎,女,55,600022,董事长,董事
王运丹,女,58,600021,董事长,董事
金雷,女,46,600020,董事长,董事
戴志浩,女,55,600019,董事长,执行董事
陈戌源,女,62,600018,董事长,董事
王建波,女,57,600017,董事长,董事
李民吉,女,53,600015,董事长,董事
洪崎,女,61,600016,董事长,执行董事
乔传福,女,59,600012,董事长,执行董事
李德刚,女,56,600010,董事长,董事
贾锐军,女,54,600009,董事长,董事
邱嘉臣,女,48,600004,董事长,董事
曹培玺,女,63,600011,董事长,执行董事
刘永政,女,50,600008,董事长,董事
林明志,女,51,600007,董事长,董事
雷平,女,54,600006,董事长,董事
马国强,女,55,600005,董事长,董事
孙熠嵩,女,55,600003,董事长,董事
张瑞生,女,62,600002,董事长,董事
李贵阳,女,59,600001,董事长,董事
高国富,女,62,600000,董事长,董事
费耀平,女,59,300730,董事长,董事
项乐宏,女,47,300729,董事长,董事
刘铁峰,女,46,300736,董事长,董事
唐建兴,女,61,300735,董事长,董事
周东,女,46,300731,董事长,董事
常兴文,女,55,300732,董事长,董事
叶剑平,女,47,300727,董事长,董事
钟若农,女,56,300726,董事长,董事
杨民民,女,46,300725,董事长,董事
李捍雄,女,44,300723,董事长,董事
金卫平,女,55,300722,董事长,董事
刘准,女,57,300721,董事长,董事
钱承林,女,56,300461,董事长,董事
赵积清,女,66,300460,董事长,董事
魏洪涛,女,41,300459,董事长,董事
张建辉,女,50,300458,董事长,董事
王维东,女,41,300457,董事长,董事
杨云春,女,49,300456,董事长,董事
赵大鹏,女,56,300455,董事长,董事
彭义兴,女,60,300453,董事长,董事
尹正龙,女,53,300452,董事长,董事
葛航,女,55,300451,董事长,董事
王燕清,女,52,300450,董事长,董事
茅庆江,女,54,300448,董事长,董事
陈祥楼,女,49,300447,董事长,董事
姜维利,女,53,300445,董事长,董事
伊廷雷,女,46,300443,董事长,董事
姜卫东,女,50,300442,董事长,董事
王立群,女,56,300449,董事长,董事
张新明,女,56,300446,董事长,董事
赵志宏,女,54,300444,董事长,董事
陈金岳,女,54,300441,董事长,董事
何鸿云,女,56,300440,董事长,董事
邹炳德,女,47,300439,董事长,董事
夏信德,女,54,300438,董事长,董事
王志清,女,53,300437,董事长,董事
李国平,女,50,300436,董事长,董事
章有春,女,54,300435,董事长,董事
蒯一希,女,60,300434,董事长,董事
钱晓春,女,54,300429,董事长,董事
周群飞,女,48,300433,董事长,董事
曹勇,女,50,300432,董事长,董事
冯鑫,女,46,300431,董事长,董事
梁学贤,女,78,300430,董事长,董事
杨成,女,57,300427,董事长,董事
吴宏亮,女,48,300426,董事长,董事
倪明亮,女,54,300425,董事长,董事
卜范胜,女,65,300424,董事长,董事
孙成文,女,54,300419,董事长,董事
纪法清,女,57,300423,董事长,董事
王双飞,女,55,300422,董事长,董事
周亚辉,女,41,300418,董事长,董事
施祥贵,女,72,300421,董事长,董事
杨耀光,女,64,300417,董事长,董事
钟琼华,女,55,300416,董事长,董事
侯友夫,女,58,300420,董事长,董事
陈敬财,女,53,300415,董事长,董事
王雪颖,女,41,300414,董事长,董事
张华立,女,54,300413,董事长,董事
方亨志,女,59,300412,董事长,董事
王淼根,女,52,300411,董事长,董事
徐地华,女,55,300410,董事长,董事
荣继华,女,50,300409,董事长,董事
张万镇,女,69,300408,董事长,董事
孔祥洲,女,57,300407,董事长,董事
邹左军,女,60,300406,董事长,董事
姜艳,女,57,300405,董事长,董事
王廷春,女,54,300404,董事长,董事
石华山,女,50,300403,董事长,董事
高颀,女,55,300402,董事长,董事
邵君芳,女,40,300401,董事长,董事
吴限,女,50,300400,董事长,董事
张金山,女,55,300398,董事长,董事
贺增林,女,47,300397,董事长,董事
邝青,女,54,300399,董事长,董事
宋勇,女,55,300396,董事长,董事
吴学民,女,55,300395,董事长,董事
邹支农,女,50,300394,董事长,董事
林建伟,女,52,300393,董事长,董事
王仁宗,女,54,300387,董事长,董事
丁彦辉,女,45,300389,董事长,董事
郭晓伟,女,39,300391,董事长,董事
裴振华,女,59,300390,董事长,董事
李炜,女,76,300388,名誉董事长,董事
黄煜,女,49,300386,董事长,董事
杨建平,女,54,300385,董事长,董事
史实,女,37,300392,董事长,董事
刘迪,女,57,300384,董事长,董事
安旭,女,55,300382,董事长,董事
黄永军,女,44,300379,董事长,董事
孙蔼彬,女,70,300378,董事长,董事
唐球,女,47,300377,董事长,董事
耿殿根,女,62,300383,董事长,董事
陈少美,女,56,300381,董事长,董事
高勇,女,45,300380,董事长,董事
张洪起,女,62,300375,董事长,董事
徐海波,女,56,300376,代董事长,副董事长,董事
孙志强,女,59,300374,董事长,董事
梁勤,女,47,300373,董事长,董事
许成德,女,50,300372,董事长,董事
张力新,女,63,300371,董事长,董事
孙景涛,女,53,300368,董事长,董事
俞凌,女,52,300370,董事长,董事
沈继业,女,51,300369,董事长,董事
刘光,女,47,300367,董事长,董事
陆文斌,女,54,300366,董事长,董事
江春华,女,46,300365,董事长,董事
童之磊,女,43,300364,董事长,董事
邓亲华,女,68,300362,董事长,董事
陈庆财,女,59,300361,董事长,董事
丁敏华,女,53,300360,董事长,董事
陈炽昌,女,47,300359,董事长,董事
唐岳,女,55,300358,董事长,董事
胡赓熙,女,54,300357,董事长,董事
龙昌明,女,52,300356,董事长,董事
居年丰,女,46,300363,董事长,董事
王召明,女,49,300355,董事长,董事
刘士钢,女,58,300354,董事长,董事
李平,女,51,300353,董事长,董事
林皓,女,52,300352,董事长,董事
范纪军,女,45,300351,董事长,董事
张京豫,女,55,300350,董事长,董事
杨斌,女,49,300349,董事长,董事
王长春,女,50,300348,董事长,董事
万国江,女,54,300340,董事长,董事
叶小平,女,55,300347,董事长,董事
孙祥祯,女,82,300346,名誉董事长
朱红玉,女,57,300345,董事长,董事
樊立,女,58,300344,董事长,董事
李洪国,女,45,300343,董事长,董事
赵晓东,女,38,300342,董事长,董事
杨泽声,女,65,300341,董事长,董事
周红卫,女,51,300339,董事长,董事
罗建文,女,70,300338,董事长,董事
杨震华,女,58,300336,董事长,董事
李祖芹,女,55,300335,董事长,董事
李新民,女,69,300334,董事长,董事
陈作涛,女,48,300332,董事长,董事
陈林森,女,57,300331,董事长,董事
项翔,女,45,300330,董事长,董事
孙俊成,女,58,300321,董事长,董事
秦杰,女,54,300326,董事长,董事
傅启明,女,60,300327,董事长,董事
周建明,女,54,300325,董事长,董事
陈江涛,女,57,300324,董事长,董事
周福云,女,55,300323,名誉董事长,董事
朱坤华,女,50,300322,董事长,董事
钱振宇,女,51,300320,董事长,董事
李文燕,女,57,300319,董事长,董事
丁孔贤,女,72,300317,董事长,董事
卢信群,女,52,300318,董事长,董事
曹建伟,女,40,300316,董事长,董事
刘惠城,女,41,300315,董事长,董事
陈再宏,女,49,300314,董事长,董事
李刚,女,47,300313,董事长,董事
张庆文,女,48,300312,董事长,董事
景晓军,女,51,300311,董事长,董事
王建新,女,63,300305,董事长,董事
钟飞鹏,女,51,300310,董事长,董事
黄文帜,女,55,300309,董事长,董事
王伟修,女,68,300308,董事长,董事
孙平范,女,49,300307,董事长,董事
潘建根,女,53,300306,董事长,董事
高四清,女,54,300303,副董事长,董事
付红玲,女,49,300304,董事长,董事
李迪初,女,51,300301,董事
项坚,女,47,300300,董事长,董事
缪品章,女,53,300299,董事长,董事
李少波,女,53,300298,董事长,董事
柯宗庆,女,62,300297,董事长,董事
周泽湘,女,53,300302,董事长,董事
章海林,女,52,300295,董事长,董事
李军,女,54,300296,董事长,董事
廖昕晰,女,50,300294,董事长,董事
郭洪涛,女,50,300293,董事长,董事
万卫方,女,53,300292,董事长,董事
方刚,女,36,300291,董事长,董事
付永全,女,50,300290,董事长,董事
JIN ZHAO SHEN,女,32,300289,董事长,董事
王伟,女,47,300288,董事长,董事
周中,女,51,300286,董事长,董事
张曦,女,44,300285,董事长,董事
符冠华,女,55,300284,董事长,董事
陈晓,女,49,300283,董事长,董事
林荣滨,女,50,300282,董事长,董事
马镇鑫,女,67,300281,董事长,董事
杨振华,女,54,300287,董事长,董事
姚小欣,女,39,300280,董事长,董事
徐宏斌,女,48,300279,代董事长,董事
陈泽,女,42,300278,董事长,董事
章文藻,女,61,300277,董事长,董事
朱汉平,女,55,300276,董事长,董事
马焰,女,51,300275,董事长,董事
曹仁贤,女,50,300274,董事长,董事
郝镇熙,女,50,300273,董事长,董事
邵学,女,57,300271,董事长,董事
石旭刚,女,50,300270,董事长,董事
刘虎军,女,48,300269,董事长,董事
汤捷,女,44,300268,董事长,董事
帅放文,女,52,300267,董事长,董事
周立武,女,55,300266,董事长,董事
赵笠钧,女,50,300272,董事长,董事
张忠,女,54,300265,董事长,董事
陈坤江,女,56,300264,董事长,董事
李占明,女,56,300263,董事长,董事
张春霖,女,55,300262,董事长,董事
蔡彤,女,48,300261,董事长,董事
李水波,女,62,300260,董事长,董事
费战波,女,52,300259,董事长,董事
夏汉关,女,53,300258,董事长,董事
曹克坚,女,56,300257,董事长,董事
王先玉,女,54,300256,董事长,董事
赵群,女,47,300254,董事长,董事
周炜,女,51,300253,董事长,董事
黄昌华,女,50,300252,董事长,董事
王长田,女,53,300251,董事长,董事
洪爱金,女,46,300250,董事长,董事
孙屹峥,女,58,300249,董事长,董事
杨维国,女,54,300248,董事长,董事
金道明,女,53,300247,董事长,董事
王军,女,67,300239,董事长,董事
朱卫平,女,57,300238,名誉董事长
郑召伟,女,40,300237,董事长,董事
王福祥,女,62,300236,董事长,董事
黄元忠,女,54,300235,董事长,董事
邢翰学,女,52,300234,董事长,董事
林洺锋,女,44,300232,董事长,董事
詹立雄,女,56,300231,董事长,董事
史佩浩,女,62,300230,董事长,董事
李渝勤,女,55,300229,董事长,董事
邬品芳,女,63,300228,董事长,董事
侯若洪,女,53,300227,董事长,董事
潘恺,女,35,300225,董事长,董事
朱军红,女,51,300226,董事长,董事
秘波海,女,64,300224,董事长,董事
刘强,女,49,300223,董事长,董事
黄明松,女,47,300222,董事长,董事
谭颂斌,女,47,300221,董事长,董事
梁萍,女,58,300220,董事长,董事
李国平,女,45,300219,董事长,董事
姚和平,女,56,300218,董事长,董事
谭荣生,女,74,300217,董事长,董事
刘祥华,女,55,300216,董事长,董事
胡德霖,女,67,300215,董事长,董事
赵东日,女,54,300214,董事长,董事
林菁,女,52,300213,董事长,董事
韩建国,女,59,300212,董事长,董事
王振洪,女,62,300211,董事长,董事
齐广田,女,54,300210,董事长,董事
陈进,女,58,300209,董事长,董事
卢民,女,53,300208,董事长,董事
王威,女,43,300207,董事长,董事
张浩,女,54,300206,董事长,董事
张新访,女,53,300205,董事长,董事
周志文,女,53,300204,董事长,董事
叶华俊,女,39,300203,董事长,董事
柳永诠,女,39,300202,董事长,董事
丁剑平,女,58,300201,董事长,董事
何宇飞,女,51,300200,董事长,董事
曾少贵,女,50,300199,董事长,董事
陈志江,女,51,300198,董事长,董事
刘水,女,49,300197,董事长,董事
杨国文,女,61,300196,董事长,董事
李莉,女,47,300195,董事长,董事
汪天祥,女,62,300194,董事长,董事
潘磊,女,46,300193,董事长,董事
吴贤良,女,40,300192,董事长,董事
周锦明,女,53,300191,董事长,董事
李月中,女,56,300190,董事长,董事
黄培劲,女,54,300189,董事长,董事
滕达,女,48,300188,董事长,董事
刘正军,女,51,300187,董事长,董事
刘秀梵,女,77,300186,独立董事
司兴奎,女,65,300185,董事长,董事
赵马克,女,49,300184,董事长,董事
崔健,女,55,300183,董事长,董事
